SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-19 15:00:00,NR,14.6436,122.816, , , ,main,44,55,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.6436,122.816,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,295
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-19 16:00:00,NR,14.7000,122.700, , , ,main,55,55,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.7000,122.700,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,298
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-19 18:00:00,NR,14.8089,122.495, , , ,main,67,63,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.8089,122.495,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,301
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-19 21:00:00,NR,14.9909,122.195, , , ,main,63,48,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.9909,122.195,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,304
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 00:00:00,NR,15.2119,121.882, , , ,main,48,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.2119,121.882,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,308
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 03:00:00,NR,15.4909,121.530, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.4909,121.530,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,310
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 04:00:00,NR,15.6000,121.400, , , ,main,0,0,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.6000,121.400,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,309
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 06:00:00,NR,15.8307,121.089, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.8307,121.089,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,309
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 09:00:00,NR,16.2329,120.577, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2329,120.577,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,311
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 12:00:00,NR,16.6967,120.050, , , ,main,33,33,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.6967,120.050,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 15:00:00,NR,17.2157,119.552, , , ,main,84,91,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.2157,119.552,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,319
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 16:00:00,NR,17.4000,119.400, , , ,main,98,96,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.4000,119.400,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,324
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 18:00:00,NR,17.7764,119.130, , , ,main,129,129,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.7764,119.130,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,329
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-20 21:00:00,NR,18.3854,118.769, , , ,main,182,182,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.3854,118.769,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,333
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 00:00:00,NR,19.0283,118.456, , , ,main,231,244,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0283,118.456,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,337
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 03:00:00,NR,19.6830,118.183, , , ,main,291,291,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.6830,118.183,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,339
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 04:00:00,NR,19.9000,118.100, , , ,main,311,311,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.9000,118.100,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,340
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 06:00:00,NR,20.3033,117.937, , , ,main,324,255,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.3033,117.937,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,341
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 09:00:00,NR,20.9082,117.725, , , ,main,255,187,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.9082,117.725,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,343
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 12:00:00,NR,21.5269,117.538, , , ,main,187,121,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.5269,117.538,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,345
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 15:00:00,NR,22.1748,117.360, , , ,main,121,99,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.1748,117.360,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,346
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 16:00:00,NR,22.4000,117.300, , , ,main,99,60,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.4000,117.300,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,346
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 18:00:00,NR,22.8662,117.176, , , ,main,60,10,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.8662,117.176,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,346
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-21 21:00:00,NR,23.5990,116.982, , , ,main,10,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.5990,116.982,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,346
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-22 00:00:00,NR,24.3609,116.779, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.3609,116.779,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,346
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-22 03:00:00,NR,25.1392,116.571, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.1392,116.571,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,346
1884231N11128,1884,25,WP,MM,NOT_NAMED,1884-08-22 04:00:00,NR,25.4000,116.500, , , ,main,0, ,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.4000,116.500,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,346
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-22 16:00:00,NR,13.4000,127.400, , , ,main,246,243,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.4000,127.400,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,317
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-22 18:00:00,NR,13.5157,127.290, , , ,main,243,241,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.5157,127.290,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,319
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-22 21:00:00,NR,13.7208,127.116, , , ,main,241,241,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.7208,127.116,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,324
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 00:00:00,NR,14.0072,126.920, , , ,main,249,249,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0072,126.920,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,329
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 03:00:00,NR,14.4238,126.688, , , ,main,254,246,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.4238,126.688,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,333
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 04:00:00,NR,14.6000,126.600, , , ,main,249,242,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.6000,126.600,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,335
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 06:00:00,NR,15.0137,126.408, , , ,main,248,251,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.0137,126.408,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,337
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 09:00:00,NR,15.7541,126.094, , , ,main,279,279,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7541,126.094,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,339
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 12:00:00,NR,16.5799,125.776, , , ,main,332,319,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.5799,125.776,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,341
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 15:00:00,NR,17.4252,125.485, , , ,main,321,315,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.4252,125.485,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,342
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 16:00:00,NR,17.7000,125.400, , , ,main,317,306,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.7000,125.400,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,343
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 18:00:00,NR,18.1711,125.239, , , ,main,306,288,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.1711,125.239,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,344
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-23 21:00:00,NR,18.8646,125.036, , , ,main,289,289,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.8646,125.036,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,347
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 00:00:00,NR,19.5730,124.889, , , ,main,304,304,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.5730,124.889,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,352
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 03:00:00,NR,20.3306,124.809, , , ,main,337,344,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.3306,124.809,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,355
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 04:00:00,NR,20.6000,124.800, , , ,main,359,359,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.6000,124.800,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,358
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 06:00:00,NR,21.1844,124.784, , , ,main,408,366,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.1844,124.784,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,0
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 09:00:00,NR,22.1180,124.822, , , ,main,366,342,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.1180,124.822,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,4
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 12:00:00,NR,23.0921,124.935, , , ,main,342,326,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.0921,124.935,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,8
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 15:00:00,NR,24.0755,125.122, , , ,main,327,325,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.0755,125.122,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,10
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 16:00:00,NR,24.4000,125.200, , , ,main,329,325,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.4000,125.200,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,14
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 18:00:00,NR,25.0390,125.380, , , ,main,342,342,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.0390,125.380,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,16
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-24 21:00:00,NR,25.9757,125.701, , , ,main,387,387,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.9757,125.701,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,18
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-25 00:00:00,NR,26.8933,126.068, , , ,main,461,461,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.8933,126.068,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,20
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-25 03:00:00,NR,27.7993,126.464, , , ,main,466,462,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27.7993,126.464,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,21
1884236N13127,1884,26,WP,MM,NOT_NAMED,1884-08-25 04:00:00,NR,28.1000,126.600, , , ,main,464, ,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28.1000,126.600,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,22
1884243N15129,1884,28,WP,MM,NOT_NAMED,1884-08-29 16:00:00,NR,15.4000,128.500, , , ,main,472,472,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.4000,128.500,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
